food_id,ingredient_name,quantity_other,quantity_oz,price
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",1 package,,3.99
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",1 package,,3.99
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",1 package,,3.99
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",1 package,,3.99
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",1 package,,3.99
167909,"HORMEL, Cure 81 Ham",1 lb,16,5.49
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",,,
167911,HORMEL Canadian Style Bacon,,,
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",1 package,,3.99
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",1 package,,3.99
167914,"Pork, cured, bacon, cooked, baked",,12,5.49
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",,12,5.49
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",,12,5.49
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",,12,5.49
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",,12,5.49
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",,12,5.49
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",,12,5.49
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",20 ct,2.08,6.49
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",,,
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",8 ct,12,1.79
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",,,
167925,"Crackers, cheese, sandwich-type with cheese filling",,12.4,2.99
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",8 ct,9.87,3.49
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",8 ct,1.3,2.49
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",8 ct,1.3,2.49
167929,"Muffin, blueberry, commercially prepared, low-fat",5 ct,8.44,3.19
167930,"Pie crust, refrigerated, regular, baked",2 ct,15,3.49
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",2 ct,6,3.99
167932,"Pie crust, refrigerated, regular, unbaked",2 ct,15,3.49
167933,"Crackers, whole-wheat, reduced fat",,12.5,6.29
167934,"Crackers, wheat, reduced fat",,12.9,4.69
167935,"Bread, pan dulce, sweet yeast bread",4.7 qt,,19.99
167936,"Keikitos (muffins), Latino bakery item",,,
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",,30,7.99
167938,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",,,
167939,"Garlic bread, frozen",8 ct,,2.39
167940,"Cinnamon buns, frosted (includes honey buns)",6 ct,,3.49
167941,"Crackers, cheese, reduced fat",8 ct,1.38,3.99
167942,"Crackers, saltines, whole wheat (includes multi-grain)",,16,2.19
167943,"Bread, potato",,13.5,5.99
167944,"Bread, cheese",,13.5,4.49
167945,"Focaccia, Italian flatbread, plain",,7.05,5.00
167946,"SCHIFF,TIGER'S MILK BAR",,,
167947,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",,3.52,4.29
167948,"Snacks, corn-based, extruded, onion-flavor",,12,7.29
167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",,12,7.29
167950,"Snacks, KRAFT, CORNNUTS, plain",,7,3.99
167951,"Snacks, crisped rice bar, chocolate chip",,18,7.99
167952,"Snacks, granola bars, hard, chocolate chip",8 ct,,3.49
167953,Fruit syrup,,15.25,2.69
167954,"Snacks, granola bars, soft, uncoated, plain",8 ct,,3.49
167955,"Snacks, granola bars, soft, uncoated, peanut butter",8 ct,,3.49
167956,"Topping, SMUCKER'S MAGIC SHELL",,7.25,3.99
167957,"Syrup, fruit flavored",,4,7.99
167958,"Snacks, oriental mix, rice-based",,11.5,6.49
167959,"Snacks, popcorn, air-popped",,12,7.29
167960,"Snacks, popcorn, cheese-flavor",,12,7.29
167961,"Snacks, pork skins, plain",,4,2.99
167962,"Snacks, potato chips, barbecue-flavor",,5.5,2.49
167963,"Snacks, potato chips, sour-cream-and-onion-flavor",,5.5,2.49
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",55 ct,30.94,17.99
167965,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",,5,3.99
167966,"Snacks, rice cracker brown rice, plain",,,
167967,"Snacks, rice cakes, brown rice, buckwheat",,3,2.59
167968,"Snacks, trail mix, tropical",,16,8.99
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",,4,4.99
167970,"Snacks, tortilla chips, taco-flavor",,9,2.99
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",,14.5,4.99
167972,"Candies, butterscotch",,,
167973,"Candies, carob, unsweetened",13 pc,,3.99
167974,"Candies, caramels",,12,3.79
167975,"Candies, CARAMELLO Candy Bar",,8,6.99
167976,"Candies, semisweet chocolate",10 onz,,8.49
167977,"Candies, sweet chocolate",,4.25,3.49
167978,"Candies, sweet chocolate coated fondant",,1.1,3.99
167979,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",,1.45,1.99
167980,"Candies, confectioner's coating, butterscotch",,,
167981,"Ice creams, french vanilla, soft-serve",,48,9.49
167982,"Candies, YORK Peppermint Pattie",,1.4,1.99
167983,"Candies, TWIZZLERS NIBS CHERRY BITS",,6,3.29
167984,"Candies, SYMPHONY Milk Chocolate Bar",,4.25,3.49
167985,"Candies, 5TH AVENUE Candy Bar",,0.7,
167986,"Candies, fondant, prepared-from-recipe",,,
167987,"Candies, fudge, chocolate, prepared-from-recipe",14 fo,,3.99
167988,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",14 fo,,3.99
167989,"Candies, gumdrops, starch jelly pieces",,6.5,1.50
167990,"Candies, hard",,6.25,2.99
167991,"Candies, jellybeans",,14,5.99
167992,"Candies, KIT KAT Wafer Bar",,4.3,3.49
167993,"Candies, KRACKEL Chocolate Bar",,10.4,6.49
167994,"Candies, MARS SNACKFOOD US, MARS Almond Bar",,1.74,1.99
167995,"Candies, marshmallows",,7.3,6.99
167996,"Candies, halavah, plain",,12.34,5.29
167997,"Candies, NESTLE, OH HENRY! Bar",,1.4,2.49
167998,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",4 ct,,3.29
167999,"Baking chocolate, mexican, squares",,4.5,5.49
168000,Chocolate-flavored hazelnut spread,4 count,,4.79
168001,"Candies, milk chocolate coated peanuts",,,
168002,"Glutino, Gluten Free Wafers, Lemon Flavored",,,
168003,"Glutino, Gluten Free Wafers, Milk Chocolate",,,
168004,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",,4,4.49
168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",,6.6,2.99
168006,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",,6.6,2.99
168007,"Sage Valley, Gluten Free Vanilla Sandwich Cookies",,,
168008,"Schar, Gluten-Free, Classic White Rolls",,5.6,4.29
168009,"Schar, Gluten-Free, Wheat-Free, Classic White Bread",,5.6,4.29
168010,"Udi's, Gluten Free, Classic French Dinner Rolls",,14.3,6.99
168011,"Van's, Gluten Free, Totally Original Waffles",,,
168012,"Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",8 ct,11.3,3.29
168013,"Bread, multi-grain (includes whole-grain)",,24,5.29
168014,"Cookies, animal crackers (includes arrowroot, tea biscuits)",,16,3.19
168015,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",,19,3.69
168016,"Sweet Potato puffs, frozen, unprepared",,20,5.99
168017,"Mouse nuts, roots (Alaska Native)",,,
168018,"Mouse nuts, seedlings (Alaska Native)",,,
168019,Octopus (Alaska Native),8in,,20.99
168020,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",,,
168021,"Fish, pike, northern, liver (Alaska Native)",1 lb,16,7.99
168022,"Rhubarb, wild, leaves (Alaska Native)",,,
168023,"Fish, salmon, tipnuk, fermented (Alaska Native)",,10,10.00
168024,"Fish, salmon, king, chinook, kippered, canned (Alaska Native)",,10,10.00
168025,"Seal, ringed, meat (Alaska Native)",1 lb,16,8.99
168026,"Seal, ringed, liver (Alaska Native)",1 lb,16,8.99
168027,"Soup, fish, homemade (Alaska Native)",,18.5,2.79
168028,"Sourdock, young leaves (Alaska Native)",,2.65,13.99
168029,"Walrus, meat, raw (Alaska Native)",,,
168030,"Walrus, meat and subcutaneous fat raw (Alaska Native)",,,
168031,"Walrus, liver, raw (Alaska Native)",,,
168032,"Oil, walrus (Alaska Native)",,,
168033,"Fish, whitefish, mixed species, raw (Alaska Native)",4 pk,11.6,8.99
168034,"Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)",4 pk,11.6,8.99
168035,"Willow, leaves in oil (Alaska Native)",,,
168036,"Willow, young leaves, chopped (Alaska Native)",,,
168037,"Corn, white, steamed (Navajo)",,15.25,0.99
168038,"Cornmeal, white (Navajo)",5 lb,80,3.29
168039,"Cornmeal, yellow (Navajo)",5 lb,80,3.29
168040,"Squash, Indian, raw (Navajo)",,,
168041,"Tortilla, includes plain and from mutton sandwich (Navajo)",,,
168042,"Stew, dumpling with mutton (Navajo)",10 ct,8.8,7.99
168043,"Stew, hominy with mutton (Navajo)",,,
168044,"Stew, mutton, corn, squash (Navajo)",,20,3.79
168045,"Fish, salmon, sockeye (red), raw (Alaska Native)",,10,10.00
168046,"Fish, Salmon, Chum, raw (Alaska Native)",,10,10.00
168047,"Fish, salmon, king (chinook), raw (Alaska Native)",,10,10.00
168048,"Salmonberries, raw (Alaska Native)",,,
168049,"Caribou, shoulder meat, dried (Alaska Native)",,,
168050,"Caribou, hind quarter meat, raw (Alaska Native)",,,
168051,"Seal, bearded (Oogruk), meat, dried, in oil (Alaska Native)",,,
168052,"Fish, whitefish, dried (Alaska Native)",4 pk,11.6,8.99
168053,"Seal, bearded (Oogruk), meat, low quadrant, raw (Alaska Native)",,,
168054,"Fish, salmon, chum, dried (Alaska Native)",,10,10.00
168055,"Elk, free range, ground, cooked patties (Shoshone Bannock)",18 ct,,11.99
168056,"Elk, free range, ground, raw (Shoshone Bannock)",18 ct,,11.99
168057,"Elk, free range, roast, eye of round, cooked (Shoshone Bannock)",18 ct,,11.99
168058,"Chokecherries, raw, pitted (Shoshone Bannock)",,,
168059,"Steelhead trout, dried, flesh (Shoshone Bannock)",1 lb,16,10.99
168060,"Steelhead trout, boiled, canned (Alaska Native)",,,
168061,Acorn stew (Apache),,,
168062,"Restaurant, Italian, chicken parmesan without pasta",,16,2.69
168063,"Restaurant, Latino, arroz con leche (rice pudding)",,16,1.69
168064,"Restaurant, Latino, Arroz con frijoles negros (rice and black beans)",,16,1.69
168065,"Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans)",,16,1.69
168066,"Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)",,16,1.69
168067,"Restaurant, Latino, tamale, pork",,16,1.69
168068,"Restaurant, Latino, black bean soup",,16,1.69
168069,"Restaurant, Latino, tripe soup",,16,1.69
168070,"Restaurant, Latino, arepa (unleavened cornmeal bread)",,16,1.69
168071,"Restaurant, Latino, bunuelos (fried yeast bread)",,16,1.69
168072,"Restaurant, Chinese, beef and vegetables",,16,6.49
168073,"CRACKER BARREL, chicken tenderloin platter, fried, from kid's menu",,39.7,22.99
168074,"CRACKER BARREL, country fried shrimp platter",2 lb,32,3.29
168075,"CRACKER BARREL, farm raised catfish platter",,,
168076,"DENNY'S, mozzarella cheese sticks",,8,2.99
168077,"DENNY'S, golden fried shrimp",,10,3.49
168078,"DENNY'S, macaroni & cheese, from kid's menu",8 ct,,8.49
168079,"DENNY'S, chicken nuggets, star shaped, from kid's menu",,29,6.29
168080,"Restaurant, Chinese, shrimp and vegetables",,16,6.49
168081,"Restaurant, Chinese, sweet and sour chicken",,16,6.49
168082,"Restaurant, Chinese, sweet and sour pork",,16,6.49
168083,"Restaurant, Chinese, chicken chow mein",,16,6.49
168084,"Restaurant, Chinese, vegetable chow mein, without meat or noodles",,16,6.49
168085,"OLIVE GARDEN, spaghetti with meat sauce",,12,3.79
168086,"CARRABBA'S ITALIAN GRILL, spaghetti with meat sauce",,,
168087,"Restaurant, Chinese, sesame chicken",,16,6.49
168088,"Syrups, grenadine",,25,4.69
168089,"Imitation cheese, american or cheddar, low cholesterol",,,
168090,"Babyfood, banana juice with low fat yogurt",,,
168091,"Babyfood, mixed fruit juice with low fat yogurt",,,
168092,"Ham, turkey, sliced, extra lean, prepackaged or deli",,28,11.49
168093,"Salad dressing, peppercorn dressing, commercial, regular",,16,4.19
168094,"Mayonnaise, reduced-calorie or diet, cholesterol-free",,16,4.49
168095,"Granola bar, soft, milk chocolate coated, peanut butter",6 ct,0.96,3.49
168096,"Salad dressing, italian dressing, reduced calorie",,12,3.99
168097,"Cream substitute, liquid, light",,48,6.49
168098,"Cheese, monterey, low fat",,16,3.99
168099,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",,,
168100,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free",,,
168101,"Bologna, beef, low fat",,14,5.79
168102,"Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars",,1.74,1.99
168103,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",,48,2.99
168104,"Frozen yogurts, chocolate",,48,2.99
168105,"Frozen yogurts, flavors other than chocolate",,3.5,5.99
168106,Papad,,16,1.99
168107,"Rice cake, cracker (include hain mini rice cakes)",,,
168108,"Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies",,1.74,1.99
168109,"Salad Dressing, coleslaw, reduced fat",,18,5.29
168110,"Pork, cured, ham, low sodium, lean and fat, cooked",,12,5.49
168111,"Pork, cured, ham, boneless, low sodium, extra lean (approximately 5% fat), roasted",,12,5.49
168112,"Salad dressing, mayonnaise and mayonnaise-type, low calorie",,,
168113,"Frozen novelties, juice type, orange",,12,3.29
168114,"Cheese, cottage, lowfat, 1% milkfat, no sodium added",,24,3.29
168115,"Mayonnaise, low sodium, low calorie or diet",30 fo,,6.49
168116,"Snacks, tortilla chips, unsalted, white corn",,9,2.99
168117,"Cranberry juice, unsweetened",,32,5.99
168118,"Beef, bologna, reduced sodium",1 lb,16,9.99
168119,"Turnip greens, canned, no salt added",,27,2.99
168120,"Turkey, light or dark meat, smoked, cooked, with skin, bone removed",,9,4.29
168121,"Cheese, pasteurized process, cheddar or American, low sodium",,5,4.19
168122,"Beverages, coffee, instant, with whitener, reduced calorie",10 ct,,9.99
168123,"Beverages, cranberry-apple juice drink, low calorie, with vitamin C added",,64,3.79
168124,"Cheese, swiss, low sodium",16 slices,12,4.49
168125,"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",,0.75,4.59
168126,"Rolls, pumpernickel",,18,3.99
168127,"Snacks, corn-based, extruded, chips, unsalted",,12,7.29
168128,"Beans, baked, canned, no salt added",,8.3,1.69
168129,"Jellyfish, dried, salted",,,
168130,"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",,16,7.49
168131,"Frankfurter, low sodium",,,
168132,"Frozen novelties, ice type, pop, with low calorie sweetener",12 ct,,4.29
168133,"Babyfood, dessert, peach yogurt",,,
168134,"Babyfood, dessert, blueberry yogurt, strained",,7,1.49
168135,"Babyfood, dessert, banana yogurt, strained",,7,1.49
168136,"Ice creams, chocolate, rich",8 ct,,9.29
168137,"Snacks, tortilla chips, light (baked with less oil)",,9,2.99
168138,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted",,,
168139,"Popcorn, microwave, low fat and sodium",,19.74,5.29
168140,"Babyfood, fruit supreme dessert",,,
168141,"Cheese, swiss, low fat",16 slices,12,4.49
168142,"Sweeteners, tabletop, fructose, liquid",250 ct,,4.79
168143,"Puddings, chocolate flavor, low calorie, instant, dry mix",,3.9,1.99
168144,"Babyfood, grape juice, no sugar, canned",,,
168145,"Jellies, reduced sugar, home preserved",,18,3.69
168146,"Puddings, all flavors except chocolate, low calorie, instant, dry mix",,3.9,1.99
168147,Vital wheat gluten,,20,9.79
168148,"Frog legs, raw",1 lb,16,8.99
168149,"Fish, mackerel, salted",,15,4.99
168150,"Java-plum, (jambolan), raw",,,
168151,"Jujube, raw",,5,1.50
168152,"Jujube, Chinese, fresh, dried",,,
168153,"Kiwifruit, green, raw",2 lb,32,6.29
168154,"Kumquats, raw",2 lb,32,6.29
168155,"Limes, raw",1 each,,0.50
168156,"Lime juice, raw",,,
168157,"Lime juice, canned or bottled, unsweetened",,,
168158,"Blueberries, dried, sweetened",6 pk,4.5,3.49
168159,"Prunes, canned, heavy syrup pack, solids and liquids",4 ct,7.5,5.99
168160,"Prunes, dehydrated (low-moisture), uncooked",,,
168161,"Prunes, dehydrated (low-moisture), stewed",,7,3.79
168162,"Plums, dried (prunes), uncooked",,4,1.59
168163,"Quinces, raw",,,
168164,"Raisins, golden, seedless",,12,4.99
168165,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",,13.5,8.49
168166,"Raisins, seeded",,,
168167,"Rambutan, canned, syrup pack",,,
168168,"Rhubarb, frozen, uncooked",1 lb,16,4.49
168169,"Rhubarb, frozen, cooked, with sugar",1 lb,16,4.49
168170,"Roselle, raw",,18.5,6.49
168171,"Rose-apples, raw",,,
168172,"Strawberries, canned, heavy syrup pack, solids and liquids",2 ct,7,2.99
168173,"Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",,48,8.99
